phase,number,ga_rmse,abs_dTrP,state,parent_trial_id,seed,epochs,cfg_L,cfg_hidden,cfg_epochs,cfg_seed,cfg_print_every,cfg_logfile,cfg_csv,cfg_lr,cfg_w_plaq,cfg_w_wil11,cfg_w_wil12,cfg_w_wil22,cfg_w_wil13,cfg_w_wil23,cfg_w_cr,cfg_w_unitary,cfg_w_phi_smooth,cfg_w_theta_smooth,cfg_w_phi_l2,cfg_use_huber,cfg_huber_delta_wil,cfg_huber_delta_cr,cfg_teacher_seed,param_lr,param_use_huber,param_w_plaq,param_w_unitary,param_w_phi_smooth,param_w_theta_smooth,param_w_phi_l2,param_huber_delta_wil,param_huber_delta_cr
base,324,0.44527727365493774,0.23826241493225098,1,,42,300,4,32,300,42,200,,,0.0037576040898750973,0.023091910910666997,0.1,0.28,0.2,0.22,0.18,0.2,0.12711479929620992,0.0394423904172735,0.03780816291652277,0.0016422963276282749,False,0.006754625054188376,0.01464633643741786,20250923,0.0037576040898750973,False,0.023091910910666997,0.12711479929620992,0.0394423904172735,0.03780816291652277,0.0016422963276282749,0.006754625054188376,0.01464633643741786
base,173,0.44567251205444336,1.9405605792999268,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03183094253032967,0.00171709251928804,False,0.002813823994068778,0.014262639222503176,20250923,0.006204523441828006,False,0.027581833233185565,0.13311281804059927,0.05168733221792483,0.03183094253032967,0.00171709251928804,0.002813823994068778,0.014262639222503176
base,259,0.445724219083786,0.9561499953269958,1,,42,300,4,32,300,42,200,,,0.004583890533937762,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.19131855357357483,0.05363202390765705,0.03780816291652277,0.0005657978492172077,False,0.002404059625047921,0.012284904565261023,20250923,0.004583890533937762,False,0.027581833233185565,0.19131855357357483,0.05363202390765705,0.03780816291652277,0.0005657978492172077,0.002404059625047921,0.012284904565261023
base,12,0.4457504451274872,0.27912771701812744,1,,42,300,4,32,300,42,200,,,0.007970395101231329,0.023935381319357872,0.1,0.28,0.2,0.22,0.18,0.2,0.15109713037527878,0.03924299609657455,0.04483342807086814,0.0005576843576926569,True,0.002649407438159711,0.011982554184987608,20250923,0.007970395101231329,True,0.023935381319357872,0.15109713037527878,0.03924299609657455,0.04483342807086814,0.0005576843576926569,0.002649407438159711,0.011982554184987608
base,21,0.44593244791030884,0.6559540033340454,1,,42,300,4,32,300,42,200,,,0.0042199449691183175,0.037566241747614734,0.1,0.28,0.2,0.22,0.18,0.2,0.04839540325471266,0.034399517541750885,0.032488471085792656,0.005726435061711954,False,0.005578317063743688,0.0066758426432950374,20250923,0.0042199449691183175,False,0.037566241747614734,0.04839540325471266,0.034399517541750885,0.032488471085792656,0.005726435061711954,0.005578317063743688,0.0066758426432950374
base,109,0.4459456205368042,0.05932668596506119,1,,42,300,4,32,300,42,200,,,0.0050614474793813065,0.02520240846142744,0.1,0.28,0.2,0.22,0.18,0.2,0.1761368002044544,0.04801302888443011,0.022411111223447855,0.003215298941843531,True,0.007639310078204631,0.008221856204124878,20250923,0.0050614474793813065,True,0.02520240846142744,0.1761368002044544,0.04801302888443011,0.022411111223447855,0.003215298941843531,0.007639310078204631,0.008221856204124878
base,29,0.4461897909641266,0.6235355734825134,1,,42,300,4,32,300,42,200,,,0.007183670372165646,0.031167314141762204,0.1,0.28,0.2,0.22,0.18,0.2,0.18784410172015029,0.03247182927686796,0.03599478322328121,0.005852139376720759,True,0.0031231451240022875,0.015887290657683868,20250923,0.007183670372165646,True,0.031167314141762204,0.18784410172015029,0.03247182927686796,0.03599478322328121,0.005852139376720759,0.0031231451240022875,0.015887290657683868
base,355,0.44626057147979736,0.7265679836273193,1,,42,300,4,32,300,42,200,,,0.0050614474793813065,0.02520240846142744,0.1,0.28,0.2,0.22,0.18,0.2,0.1761368002044544,0.04423719387779526,0.022411111223447855,0.0010977688016012227,True,0.002075347039974337,0.008221856204124878,20250923,0.0050614474793813065,True,0.02520240846142744,0.1761368002044544,0.04423719387779526,0.022411111223447855,0.0010977688016012227,0.002075347039974337,0.008221856204124878
base,313,0.446330726146698,1.4384751319885254,1,,42,300,4,32,300,42,200,,,0.0030919079763148958,0.025250315474981567,0.1,0.28,0.2,0.22,0.18,0.2,0.0469764246708733,0.05168733221792483,0.03780816291652277,0.001370983452487797,False,0.006577658101902519,0.01464633643741786,20250923,0.0030919079763148958,False,0.025250315474981567,0.0469764246708733,0.05168733221792483,0.03780816291652277,0.001370983452487797,0.006577658101902519,0.01464633643741786
base,429,0.4467654824256897,0.13391266763210297,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.020362047942350275,0.1,0.28,0.2,0.22,0.18,0.2,0.19445259686974142,0.05168733221792483,0.030642421374027614,0.0016422963276282749,False,0.0023699576599635875,0.00624983267049723,20250923,0.0035621939574188867,False,0.020362047942350275,0.19445259686974142,0.05168733221792483,0.030642421374027614,0.0016422963276282749,0.0023699576599635875,0.00624983267049723
base,338,0.44677406549453735,0.31139934062957764,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03531475732722501,0.1,0.28,0.2,0.22,0.18,0.2,0.15497413973280513,0.0394423904172735,0.03780816291652277,0.0021485732794660887,False,0.007751320554953205,0.00624983267049723,20250923,0.0035621939574188867,False,0.03531475732722501,0.15497413973280513,0.0394423904172735,0.03780816291652277,0.0021485732794660887,0.007751320554953205,0.00624983267049723
base,37,0.4469069540500641,0.13595277070999146,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.05877267654775817,0.03941021735023271,0.03183094253032967,0.00171709251928804,False,0.00802089317613366,0.009201556844546965,20250923,0.006204523441828006,False,0.027581833233185565,0.05877267654775817,0.03941021735023271,0.03183094253032967,0.00171709251928804,0.00802089317613366,0.009201556844546965
base,76,0.4469069540500641,0.13595277070999146,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.05877267654775817,0.03941021735023271,0.03183094253032967,0.00171709251928804,False,0.0073894291662154575,0.009201556844546965,20250923,0.006204523441828006,False,0.027581833233185565,0.05877267654775817,0.03941021735023271,0.03183094253032967,0.00171709251928804,0.0073894291662154575,0.009201556844546965
base,190,0.4469069540500641,0.13595277070999146,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.029499423357412465,0.1,0.28,0.2,0.22,0.18,0.2,0.05877267654775817,0.03941021735023271,0.03183094253032967,0.00171709251928804,False,0.00802089317613366,0.009201556844546965,20250923,0.006204523441828006,False,0.029499423357412465,0.05877267654775817,0.03941021735023271,0.03183094253032967,0.00171709251928804,0.00802089317613366,0.009201556844546965
base,291,0.4469069540500641,0.13595277070999146,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.05877267654775817,0.03941021735023271,0.03183094253032967,0.00171709251928804,False,0.00802089317613366,0.009201556844546965,20250923,0.006204523441828006,False,0.027581833233185565,0.05877267654775817,0.03941021735023271,0.03183094253032967,0.00171709251928804,0.00802089317613366,0.009201556844546965
base,353,0.447176456451416,0.7794023156166077,1,,42,300,4,32,300,42,200,,,0.0038155061523786078,0.04172644201725091,0.1,0.28,0.2,0.22,0.18,0.2,0.14725235654866164,0.04209001039756501,0.03817592460304263,0.004395536800790681,True,0.005976298713557774,0.00624983267049723,20250923,0.0038155061523786078,True,0.04172644201725091,0.14725235654866164,0.04209001039756501,0.03817592460304263,0.004395536800790681,0.005976298713557774,0.00624983267049723
base,356,0.4474315345287323,0.6353234648704529,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05508615015478824,0.039921235283937644,0.0016720448746557317,True,0.002404059625047921,0.012284904565261023,20250923,0.0035621939574188867,True,0.058410494547758166,0.13311281804059927,0.05508615015478824,0.039921235283937644,0.0016720448746557317,0.002404059625047921,0.012284904565261023
base,143,0.44744667410850525,0.22889524698257446,1,,42,300,4,32,300,42,200,,,0.005456818901313993,0.03485515728320976,0.1,0.28,0.2,0.22,0.18,0.2,0.18276408298244953,0.04000466794886905,0.040195299364709065,0.001370983452487797,True,0.0028732743401935633,0.013373360990184355,20250923,0.005456818901313993,True,0.03485515728320976,0.18276408298244953,0.04000466794886905,0.040195299364709065,0.001370983452487797,0.0028732743401935633,0.013373360990184355
base,186,0.44803866744041443,0.3347340524196625,1,,42,300,4,32,300,42,200,,,0.005456818901313993,0.037566241747614734,0.1,0.28,0.2,0.22,0.18,0.2,0.0469764246708733,0.030002110784269717,0.032488471085792656,0.0005240102439478647,True,0.003094425706198823,0.005986102350320905,20250923,0.005456818901313993,True,0.037566241747614734,0.0469764246708733,0.030002110784269717,0.032488471085792656,0.0005240102439478647,0.003094425706198823,0.005986102350320905
base,78,0.4481871724128723,0.4325248897075653,1,,42,300,4,32,300,42,200,,,0.004634604368358025,0.04047088811478032,0.1,0.28,0.2,0.22,0.18,0.2,0.14226882449699305,0.03485215550962569,0.018470524448399396,0.0038534542005879335,False,0.004077797335473393,0.006613905898067437,20250923,0.004634604368358025,False,0.04047088811478032,0.14226882449699305,0.03485215550962569,0.018470524448399396,0.0038534542005879335,0.004077797335473393,0.006613905898067437
base,408,0.44822055101394653,1.087233304977417,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.08789015653546865,0.03941021735023271,0.027814879971763268,0.0006664072632942885,False,0.006621150313761269,0.00624983267049723,20250923,0.006204523441828006,False,0.027581833233185565,0.08789015653546865,0.03941021735023271,0.027814879971763268,0.0006664072632942885,0.006621150313761269,0.00624983267049723
base,358,0.44881853461265564,0.4161595404148102,1,,42,300,4,32,300,42,200,,,0.0038155061523786078,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.0469764246708733,0.03426545569669934,0.03817592460304263,0.0016422963276282749,False,0.0023699576599635875,0.00624983267049723,20250923,0.0038155061523786078,False,0.024435402597364972,0.0469764246708733,0.03426545569669934,0.03817592460304263,0.0016422963276282749,0.0023699576599635875,0.00624983267049723
base,152,0.45061108469963074,1.4546784162521362,1,,42,300,4,32,300,42,200,,,0.005751979046626748,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.0394423904172735,0.03817592460304263,0.0032745950033025366,False,0.003094425706198823,0.005986102350320905,20250923,0.005751979046626748,False,0.05014740192541536,0.13311281804059927,0.0394423904172735,0.03817592460304263,0.0032745950033025366,0.003094425706198823,0.005986102350320905
base,357,0.4506571888923645,0.3595123887062073,1,,42,300,4,32,300,42,200,,,0.0063539200109792,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.1879306948772169,0.05168733221792483,0.01704592496234259,0.0050096016011145685,True,0.0023699576599635875,0.005986102350320905,20250923,0.0063539200109792,True,0.024435402597364972,0.1879306948772169,0.05168733221792483,0.01704592496234259,0.0050096016011145685,0.0023699576599635875,0.005986102350320905
base,105,0.4507266879081726,0.17095336318016052,1,,42,300,4,32,300,42,200,,,0.0035107305618389743,0.04529971500021985,0.1,0.28,0.2,0.22,0.18,0.2,0.1456259712648779,0.038353199188829554,0.04271943258605776,0.0009392686822436443,True,0.004213607610751726,0.0066403970004780145,20250923,0.0035107305618389743,True,0.04529971500021985,0.1456259712648779,0.038353199188829554,0.04271943258605776,0.0009392686822436443,0.004213607610751726,0.0066403970004780145
base,170,0.4507266879081726,0.17095336318016052,1,,42,300,4,32,300,42,200,,,0.0035107305618389743,0.04529971500021985,0.1,0.28,0.2,0.22,0.18,0.2,0.1329980664873761,0.038353199188829554,0.04271943258605776,0.0009392686822436443,True,0.004213607610751726,0.0066403970004780145,20250923,0.0035107305618389743,True,0.04529971500021985,0.1329980664873761,0.038353199188829554,0.04271943258605776,0.0009392686822436443,0.004213607610751726,0.0066403970004780145
base,171,0.4508887529373169,2.037999391555786,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.15109713037527878,0.03941021735023271,0.02821892744114103,0.002168235455287594,False,0.002649407438159711,0.009201556844546965,20250923,0.006204523441828006,False,0.027581833233185565,0.15109713037527878,0.03941021735023271,0.02821892744114103,0.002168235455287594,0.002649407438159711,0.009201556844546965
base,292,0.45148637890815735,0.19157779216766357,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.055861338625624035,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.034116026369908826,0.03817592460304263,0.0008237020855968155,True,0.008128620050216837,0.005624086267024151,20250923,0.0035621939574188867,True,0.055861338625624035,0.13311281804059927,0.034116026369908826,0.03817592460304263,0.0008237020855968155,0.008128620050216837,0.005624086267024151
base,90,0.4520101547241211,0.6542361378669739,1,,42,300,4,32,300,42,200,,,0.007010710156415537,0.02245360413922519,0.1,0.28,0.2,0.22,0.18,0.2,0.1698876282031105,0.044931325568641614,0.044080150152449094,0.0006700689097180917,False,0.002132443101433227,0.011902029531981514,20250923,0.007010710156415537,False,0.02245360413922519,0.1698876282031105,0.044931325568641614,0.044080150152449094,0.0006700689097180917,0.002132443101433227,0.011902029531981514
base,382,0.4520314335823059,0.997765839099884,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.04035828478525977,0.1,0.28,0.2,0.22,0.18,0.2,0.0362327833148814,0.03533462461018117,0.02249493806460027,0.0010409594442585429,True,0.0073894291662154575,0.008357714711164062,20250923,0.006204523441828006,True,0.04035828478525977,0.0362327833148814,0.03533462461018117,0.02249493806460027,0.0010409594442585429,0.0073894291662154575,0.008357714711164062
base,327,0.452389121055603,0.9435303211212158,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.039976649232432965,0.1,0.28,0.2,0.22,0.18,0.2,0.14725235654866164,0.05363202390765705,0.03780816291652277,0.0021485732794660887,False,0.007751320554953205,0.00624983267049723,20250923,0.0035621939574188867,False,0.039976649232432965,0.14725235654866164,0.05363202390765705,0.03780816291652277,0.0021485732794660887,0.007751320554953205,0.00624983267049723
base,350,0.45256832242012024,0.4599299728870392,1,,42,300,4,32,300,42,200,,,0.0030919079763148958,0.03841200239456709,0.1,0.28,0.2,0.22,0.18,0.2,0.15338301716570069,0.05363202390765705,0.03183094253032967,0.00171709251928804,True,0.002404059625047921,0.008357714711164062,20250923,0.0030919079763148958,True,0.03841200239456709,0.15338301716570069,0.05363202390765705,0.03183094253032967,0.00171709251928804,0.002404059625047921,0.008357714711164062
base,223,0.4528195559978485,0.15244615077972412,1,,42,300,4,32,300,42,200,,,0.0050614474793813065,0.03565616183337858,0.1,0.28,0.2,0.22,0.18,0.2,0.1443560674273417,0.03784103953401792,0.02821892744114103,0.006468709252661753,True,0.007639310078204631,0.00945482246450176,20250923,0.0050614474793813065,True,0.03565616183337858,0.1443560674273417,0.03784103953401792,0.02821892744114103,0.006468709252661753,0.007639310078204631,0.00945482246450176
base,312,0.4532996714115143,0.7739723324775696,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.007550820544557825,True,0.0073894291662154575,0.006650295818957246,20250923,0.006204523441828006,True,0.024435402597364972,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.007550820544557825,0.0073894291662154575,0.006650295818957246
base,124,0.4543369710445404,0.15628424286842346,1,,42,300,4,32,300,42,200,,,0.003548547326960476,0.05607404637299522,0.1,0.28,0.2,0.22,0.18,0.2,0.07479083839496972,0.04000466794886905,0.035949125101108446,0.004395536800790681,False,0.0030032195047247838,0.009337910384180923,20250923,0.003548547326960476,False,0.05607404637299522,0.07479083839496972,0.04000466794886905,0.035949125101108446,0.004395536800790681,0.0030032195047247838,0.009337910384180923
base,82,0.45456477999687195,0.3024815022945404,1,,42,300,4,32,300,42,200,,,0.004238788617985072,0.057814212585880834,0.1,0.28,0.2,0.22,0.18,0.2,0.1368414076827481,0.03568978421925893,0.019834199544021318,0.003150310971314192,False,0.004631474901339532,0.0052544815282093305,20250923,0.004238788617985072,False,0.057814212585880834,0.1368414076827481,0.03568978421925893,0.019834199544021318,0.003150310971314192,0.004631474901339532,0.0052544815282093305
base,341,0.4545937180519104,2.0361216068267822,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.027814879971763268,0.0016422963276282749,False,0.004646842572151072,0.005624086267024151,20250923,0.006204523441828006,False,0.027581833233185565,0.13311281804059927,0.05168733221792483,0.027814879971763268,0.0016422963276282749,0.004646842572151072,0.005624086267024151
base,412,0.45467859506607056,0.49629291892051697,1,,42,300,4,32,300,42,200,,,0.0050614474793813065,0.02520240846142744,0.1,0.28,0.2,0.22,0.18,0.2,0.1761368002044544,0.04801302888443011,0.03817592460304263,0.007294854520925368,False,0.008128620050216837,0.009728575011328856,20250923,0.0050614474793813065,False,0.02520240846142744,0.1761368002044544,0.04801302888443011,0.03817592460304263,0.007294854520925368,0.008128620050216837,0.009728575011328856
base,34,0.4547622501850128,1.4360700845718384,1,,42,300,4,32,300,42,200,,,0.0038159199609800187,0.047960512764169475,0.1,0.28,0.2,0.22,0.18,0.2,0.02970907866537565,0.04375129015826459,0.043154165957162885,0.000625085907077566,True,0.006796705987845774,0.005857168564433532,20250923,0.0038159199609800187,True,0.047960512764169475,0.02970907866537565,0.04375129015826459,0.043154165957162885,0.000625085907077566,0.006796705987845774,0.005857168564433532
base,332,0.45494431257247925,1.0305026769638062,1,,42,300,4,32,300,42,200,,,0.005492543226374584,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.0394423904172735,0.030642421374027614,0.0050096016011145685,False,0.007751320554953205,0.005986102350320905,20250923,0.005492543226374584,False,0.03677886835487656,0.13311281804059927,0.0394423904172735,0.030642421374027614,0.0050096016011145685,0.007751320554953205,0.005986102350320905
base,286,0.4549556374549866,0.3078823983669281,1,,42,300,4,32,300,42,200,,,0.0030919079763148958,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.14725235654866164,0.048658873038264744,0.01704592496234259,0.001370983452487797,False,0.002803145800118953,0.005986102350320905,20250923,0.0030919079763148958,False,0.024435402597364972,0.14725235654866164,0.048658873038264744,0.01704592496234259,0.001370983452487797,0.002803145800118953,0.005986102350320905
base,221,0.4552336037158966,0.387530654668808,1,,42,300,4,32,300,42,200,,,0.00325859329112064,0.03565616183337858,0.1,0.28,0.2,0.22,0.18,0.2,0.19104455713419882,0.05531841430093314,0.04026014017627437,0.0006305320847587828,True,0.006679223635476834,0.007652659279028534,20250923,0.00325859329112064,True,0.03565616183337858,0.19104455713419882,0.05531841430093314,0.04026014017627437,0.0006305320847587828,0.006679223635476834,0.007652659279028534
base,3,0.4554326832294464,0.3828413486480713,1,,42,300,4,32,300,42,200,,,0.006222140919283619,0.025250315474981567,0.1,0.28,0.2,0.22,0.18,0.2,0.19730089167303047,0.05363202390765705,0.021485744842287983,0.0014871668504089714,False,0.002404059625047921,0.009828044116536663,20250923,0.006222140919283619,False,0.025250315474981567,0.19730089167303047,0.05363202390765705,0.021485744842287983,0.0014871668504089714,0.002404059625047921,0.009828044116536663
base,118,0.4554326832294464,0.3828413486480713,1,,42,300,4,32,300,42,200,,,0.006222140919283619,0.025250315474981567,0.1,0.28,0.2,0.22,0.18,0.2,0.19730089167303047,0.05363202390765705,0.021485744842287983,0.0014871668504089714,False,0.002404059625047921,0.006450537695882484,20250923,0.006222140919283619,False,0.025250315474981567,0.19730089167303047,0.05363202390765705,0.021485744842287983,0.0014871668504089714,0.002404059625047921,0.006450537695882484
base,370,0.45686981081962585,0.0572458952665329,1,,42,300,4,32,300,42,200,,,0.0063539200109792,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.031164932251560976,0.03851836750851413,0.0016422963276282749,False,0.0070140775387183595,0.004660786054509808,20250923,0.0063539200109792,False,0.027581833233185565,0.1661121029319328,0.031164932251560976,0.03851836750851413,0.0016422963276282749,0.0070140775387183595,0.004660786054509808
base,449,0.45686981081962585,0.0572458952665329,1,,42,300,4,32,300,42,200,,,0.0063539200109792,0.03128911405265599,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.031164932251560976,0.03851836750851413,0.0016422963276282749,False,0.00510004054024069,0.005986102350320905,20250923,0.0063539200109792,False,0.03128911405265599,0.1661121029319328,0.031164932251560976,0.03851836750851413,0.0016422963276282749,0.00510004054024069,0.005986102350320905
base,51,0.45769941806793213,0.28230488300323486,1,,42,300,4,32,300,42,200,,,0.0050614474793813065,0.02520240846142744,0.1,0.28,0.2,0.22,0.18,0.2,0.1761368002044544,0.048658873038264744,0.030642421374027614,0.004395536800790681,True,0.0023699576599635875,0.008221856204124878,20250923,0.0050614474793813065,True,0.02520240846142744,0.1761368002044544,0.048658873038264744,0.030642421374027614,0.004395536800790681,0.0023699576599635875,0.008221856204124878
base,62,0.4578315019607544,0.6631552577018738,1,,42,300,4,32,300,42,200,,,0.003175190914300477,0.05156372995744603,0.1,0.28,0.2,0.22,0.18,0.2,0.05680803129876422,0.05531841430093314,0.02821892744114103,0.006468709252661753,True,0.006679223635476834,0.007234423534334908,20250923,0.003175190914300477,True,0.05156372995744603,0.05680803129876422,0.05531841430093314,0.02821892744114103,0.006468709252661753,0.006679223635476834,0.007234423534334908
base,208,0.45813778042793274,0.7319116592407227,1,,42,300,4,32,300,42,200,,,0.007970395101231329,0.05073135432525912,0.1,0.28,0.2,0.22,0.18,0.2,0.15109713037527878,0.041332247521350576,0.0241857359575812,0.00171709251928804,False,0.003516000420948657,0.007234423534334908,20250923,0.007970395101231329,False,0.05073135432525912,0.15109713037527878,0.041332247521350576,0.0241857359575812,0.00171709251928804,0.003516000420948657,0.007234423534334908
base,437,0.458143949508667,0.13591763377189636,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.04185834572111455,0.03817592460304263,0.0021485732794660887,False,0.007751320554953205,0.01565326964860067,20250923,0.0035621939574188867,False,0.03677886835487656,0.13311281804059927,0.04185834572111455,0.03817592460304263,0.0021485732794660887,0.007751320554953205,0.01565326964860067
base,27,0.458234578371048,0.317678302526474,1,,42,300,4,32,300,42,200,,,0.005712234774924699,0.044182547002128564,0.1,0.28,0.2,0.22,0.18,0.2,0.1366651020190021,0.05604903174613699,0.020835165175661703,0.001441256719624056,True,0.008959902824477629,0.005899709690575484,20250923,0.005712234774924699,True,0.044182547002128564,0.1366651020190021,0.05604903174613699,0.020835165175661703,0.001441256719624056,0.008959902824477629,0.005899709690575484
base,52,0.458234578371048,0.317678302526474,1,,42,300,4,32,300,42,200,,,0.005712234774924699,0.044182547002128564,0.1,0.28,0.2,0.22,0.18,0.2,0.1366651020190021,0.05604903174613699,0.020835165175661703,0.001441256719624056,True,0.008959902824477629,0.005899709690575484,20250923,0.005712234774924699,True,0.044182547002128564,0.1366651020190021,0.05604903174613699,0.020835165175661703,0.001441256719624056,0.008959902824477629,0.005899709690575484
base,63,0.4582807123661041,0.4780687689781189,1,,42,300,4,32,300,42,200,,,0.005555882273399353,0.03595216067584603,0.1,0.28,0.2,0.22,0.18,0.2,0.14725235654866164,0.04000466794886905,0.017131337673134156,0.0033353496120937004,False,0.0028732743401935633,0.013373360990184355,20250923,0.005555882273399353,False,0.03595216067584603,0.14725235654866164,0.04000466794886905,0.017131337673134156,0.0033353496120937004,0.0028732743401935633,0.013373360990184355
base,104,0.45863476395606995,0.3381556272506714,1,,42,300,4,32,300,42,200,,,0.007010710156415537,0.02245360413922519,0.1,0.28,0.2,0.22,0.18,0.2,0.17243620591534808,0.04320609596968458,0.044080150152449094,0.0071300834127077505,False,0.0030032195047247838,0.011902029531981514,20250923,0.007010710156415537,False,0.02245360413922519,0.17243620591534808,0.04320609596968458,0.044080150152449094,0.0071300834127077505,0.0030032195047247838,0.011902029531981514
base,14,0.45946991443634033,0.20062676072120667,1,,42,300,4,32,300,42,200,,,0.003297165008365804,0.05679518038689478,0.1,0.28,0.2,0.22,0.18,0.2,0.18276408298244953,0.030002110784269717,0.038174289418779914,0.0005549299091757224,True,0.004331815414323294,0.004796229790263776,20250923,0.003297165008365804,True,0.05679518038689478,0.18276408298244953,0.030002110784269717,0.038174289418779914,0.0005549299091757224,0.004331815414323294,0.004796229790263776
base,108,0.45946991443634033,0.20062676072120667,1,,42,300,4,32,300,42,200,,,0.003297165008365804,0.05679518038689478,0.1,0.28,0.2,0.22,0.18,0.2,0.18276408298244953,0.030002110784269717,0.038174289418779914,0.0005549299091757224,True,0.004331815414323294,0.004796229790263776,20250923,0.003297165008365804,True,0.05679518038689478,0.18276408298244953,0.030002110784269717,0.038174289418779914,0.0005549299091757224,0.004331815414323294,0.004796229790263776
base,243,0.46095675230026245,0.34188714623451233,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03513553418571191,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05508615015478824,0.022411111223447855,0.003215298941843531,True,0.00955155915585546,0.01544837443902471,20250923,0.0035621939574188867,True,0.03513553418571191,0.13311281804059927,0.05508615015478824,0.022411111223447855,0.003215298941843531,0.00955155915585546,0.01544837443902471
base,107,0.46097391843795776,1.3800023794174194,1,,42,300,4,32,300,42,200,,,0.004604258946294375,0.05523041441332126,0.1,0.28,0.2,0.22,0.18,0.2,0.035960748870557446,0.050581830454962826,0.027845641722085174,0.009555249560715578,False,0.009418903951122074,0.009214027149621468,20250923,0.004604258946294375,False,0.05523041441332126,0.035960748870557446,0.050581830454962826,0.027845641722085174,0.009555249560715578,0.009418903951122074,0.009214027149621468
base,161,0.46207961440086365,0.0026092901825904846,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.08789015653546865,0.03941021735023271,0.027814879971763268,0.0016422963276282749,False,0.004646842572151072,0.007443143838429218,20250923,0.006204523441828006,False,0.027581833233185565,0.08789015653546865,0.03941021735023271,0.027814879971763268,0.0016422963276282749,0.004646842572151072,0.007443143838429218
base,203,0.46207961440086365,0.0026092901825904846,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.08045398085597756,0.03941021735023271,0.027814879971763268,0.0016422963276282749,False,0.004646842572151072,0.007443143838429218,20250923,0.006204523441828006,False,0.027581833233185565,0.08045398085597756,0.03941021735023271,0.027814879971763268,0.0016422963276282749,0.004646842572151072,0.007443143838429218
base,371,0.46207961440086365,0.0026092901825904846,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.08789015653546865,0.03941021735023271,0.027814879971763268,0.0016422963276282749,False,0.004646842572151072,0.007443143838429218,20250923,0.006204523441828006,False,0.027581833233185565,0.08789015653546865,0.03941021735023271,0.027814879971763268,0.0016422963276282749,0.004646842572151072,0.007443143838429218
base,384,0.46207961440086365,0.0026092901825904846,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.03941021735023271,0.027814879971763268,0.0016422963276282749,False,0.004646842572151072,0.013155392469318721,20250923,0.006204523441828006,False,0.027581833233185565,0.13311281804059927,0.03941021735023271,0.027814879971763268,0.0016422963276282749,0.004646842572151072,0.013155392469318721
